Passenger_count,Trip_distance,Fare_amount,Tip_amount,Total_amount
1,0.77,5,0,5.8
1,1.39,7.5,2.08,10.38
1,0.68,4.5,0,5.3
5,0.72,5,1.16,6.96
1,3.09,13,0,13.8
1,3.2,12.5,0,13.3
1,1.58,7.5,0,8.3
1,1.22,6.5,1.46,8.76
1,3.54,12,0,12.8
1,10.78,30.5,6.26,37.56
1,2.6,10.5,0,11.3
1,3.93,16.5,0,17.3
3,2.23,9.5,0,10.3
6,1.23,7.5,0,8.3
1,0.9,5.5,0,6.3
1,9.33,27,0,27.8
1,5.17,21,2,23.8
1,0.47,4.5,0,5.3
1,0.69,5,0,5.8
1,0.61,4.5,0,5.3
1,0.89,6,0,6.8
5,0.74,4,0,4.8
1,0.92,4.5,1,6.3
1,4.33,17,0,17.8
1,1.29,7,0,7.8
2,5.81,18.5,0,19.3
1,3.42,14,1.75,16.55
1,0.66,4.5,0,5.3
1,2.08,10,0,10.8
1,3.1,12.5,0,13.3
1,0.75,5.5,0,6.3
1,3.73,13,0,13.8
1,0.79,5.5,0,6.3
1,2.12,10,0.2,11
1,2.45,10,0,10.8
1,0.44,3.5,0,4.3
1,1.72,7.5,1.66,9.96
1,1.53,7.5,2.08,10.38
1,0.7,4.5,0,5.3
1,0.19,3,0,3.8
5,1.71,8.5,0,9.3
1,0.73,5,0,5.8
1,0.88,6,1.36,8.16
1,1.75,8.5,0,9.3
1,3.19,12.5,0,13.3
1,2.5,9.5,0,10.3
1,2.24,10.5,0,11.3
1,1.49,8.5,0,9.3
1,5.25,17,0,17.8
1,0.25,3,0,3.8
1,0.99,5.5,1.58,7.88
1,2.53,11,0,11.8
1,1.12,5.5,0,6.3
1,2.37,10.5,0,11.3
1,1.09,6.5,0,7.3
1,1.12,6.5,1,8.3
1,1.65,7,1.56,9.36
1,4.24,14.5,3.82,19.12
1,0.55,5.5,0,6.3
1,0.86,5.5,0,6.3
1,1.11,6,1.36,8.16
1,6.87,23.5,0,24.3
1,2.11,9.5,0,10.3
1,0.8,5,0,5.8
1,2.01,10.5,2,13.3
5,5.84,19,3,22.8
1,0.65,4.5,0,5.3
1,3.28,12.5,0,13.3
1,5.44,17.5,2.7,21
1,0.94,5.5,0,6.3
1,4.46,16.5,2,19.3
1,2.85,10.5,2.26,13.56
1,1.61,8.5,0,9.3
1,1.72,7.5,1.66,9.96
1,3.14,12.5,0,13.3
1,1.84,10,0,10.8
1,5.4,20.5,0,21.3
1,0.5,4.5,0,5.3
1,1.08,6.5,1,8.3
1,1.09,6,0,6.8
1,1.16,6.5,3,10.3
1,5.63,19.5,4.06,24.36
1,4.14,15,3.16,18.96
3,1.42,6.5,0,7.3
1,0.56,4.5,0,5.3
5,0.73,4.5,1.06,6.36
1,3.88,16,0,16.8
1,3.75,13.5,0,14.3
1,2.66,11,2.36,14.16
1,3.48,13.5,0,14.3
1,1.03,6.5,0,7.3
1,1.46,7.5,0,8.3
1,2.01,9,0,9.8
1,1.11,6.5,0,7.3
2,0.83,4.5,1,6.3
1,0.79,5,0,5.8
1,1.13,6,0,6.8
3,0.61,5,0,5.8
1,1.11,6.5,1.46,8.76
1,1.34,8,0,8.8
1,0.58,4,0,4.8
1,5.69,17.5,2,20.3
2,0.93,6,0,6.8
1,2.71,10,0,10.8
6,1.36,6.5,0,7.3
1,5.36,18,4.7,23.5
1,9.62,29.5,7.58,37.88
3,0.58,4,0,4.8
1,0.25,-3,0,-3.8
1,1.56,8,2.64,11.44
1,1.73,7.5,1.66,9.96
5,0.89,5,1.16,6.96
1,1.33,7,0,7.8
5,0.35,4,0,4.8
1,0.71,4.5,0,5.3
1,0.65,4.5,1.06,6.36
1,1.78,7.5,2.08,10.38
1,4.21,15.5,2,18.3
1,0.58,4,0,4.8
1,1,5.5,0,6.3
1,3.83,14.5,1.11,16.41
1,0.64,5,0,5.8
6,0.8,5,1,6.8
1,3.36,11.5,0,12.3
1,1.2,6.5,1.1,8.4
1,9.68,27.5,0,28.3
5,2.24,9.5,0,10.3
1,0.99,5.5,1.58,7.88
1,3.53,13.5,2.86,17.16
1,0.15,7,0,7
1,3.44,14,0,14.8
1,1.83,8.5,2,11.3
1,0.6,4,0,4.8
1,0.92,6,0,6.8
1,0.73,5,0,5.8
1,1.65,6.5,0,7.3
1,1.1,6,0,6.8
1,2.97,10.5,0,11.3
1,1.13,8,1.76,10.56
1,0.97,6,1,7.8
4,2.03,8.5,0,9.3
1,4.62,17,0,17.8
1,5.18,19,0,19.8
1,3.72,12.5,0,13.3
1,3.91,15.5,3.26,19.56
1,0.43,3.5,0,4.3
1,1.41,6.5,1.82,9.12
1,10.14,32,3.28,36.08
1,1.1,6,1.36,8.16
1,3.97,14,0,14.8
1,1.85,7.5,0,8.3
1,3.73,15.5,0,16.3
1,0.47,3.5,1.08,5.38
1,1.04,6,0,6.8
1,0.4,3.5,0,4.3
1,6.96,21.5,4.46,26.76
1,0.71,5.5,0,6.3
1,1.34,6.5,0,7.3
1,4.41,15.5,3.46,20.76
1,4.19,15,0,15.8
1,1.84,10.5,0,11.3
1,1.38,9,0,9.8
1,9.44,28,6.87,41.21
1,1.3,6.5,0,7.3
1,0.52,4.5,0,5.3
1,0.67,5,0,5.8
1,0.66,5,0,5.8
1,10.43,29.5,0,30.3
1,0.9,6,1,7.8
1,1.07,6,1.36,8.16
1,0.79,5.5,1,7.3
1,3.51,11,0,11.8
1,2.13,10.5,0,11.3
1,1.99,7.5,0,8.3
2,0.46,3.5,0,4.3
2,1.54,9,0,9.8
2,0.87,5,0,5.8
1,4.28,14,0,14.8
1,1.19,7.5,1,9.3
2,0.39,9.8,0,9.8
1,1.83,9,0,9.8
6,1.3,6.5,0,7.3
5,1.6,7.5,1.66,9.96
1,1.8,8.5,0,9.3
1,0.02,10,0,10
1,5.06,16,0,16.8
1,3.05,11.5,0,12.3
1,1.46,7.5,1.66,9.96
1,2.5,11,0,11.8
2,5.82,18.5,0,19.3
1,2.79,10.5,1,12.3
1,1.15,7,0,7.8
2,2.03,8.5,0,9.3
1,3.17,13.5,0,14.3
1,1.37,7,1.56,9.36
1,0.75,5,1.16,6.96
1,0.74,5,1.16,6.96
1,0.6,-4,0,-4.8
1,0.74,4.5,1.32,6.62
1,0.87,4.5,0,5.3
1,3.25,14,2.96,17.76
1,1.88,8.5,0,9.3
1,2.4,10.5,0,11.3
1,2.53,9.5,0,10.3
1,3.71,13,3.87,23.21
3,2.21,8.5,0,9.3
1,0.88,6,0,6.8
1,0.64,5,1.16,6.96
1,0.25,3.5,0,4.3
3,5.15,19.5,4.06,24.36
5,1.19,6.5,0,7.3
1,3.4,13.5,2.86,17.16
1,1.46,7,0,7.8
1,4.9,18,0,18.8
1,2.12,10,2.7,13.5
1,2.53,11.5,2.46,14.76
1,3.87,14.5,2,17.3
1,1.13,6.5,0,7.3
1,1.05,6.5,1.46,8.76
1,4.46,18.5,0,19.3
1,0.96,5.5,0,6.3
1,1.06,6,1.36,8.16
1,1.14,7,0,7.8
1,1.26,6,0,6.8
5,1.82,8.5,0,9.3
1,4.25,16,0,16.8
5,3.79,13,0,13.8
2,0.05,9.8,0,9.8
1,9.39,27.5,0,28.3
1,8.47,25.5,6,32.3
1,4.97,18,3.76,22.56
1,3.29,11.5,2.46,14.76
1,3.54,14,0,14.8
1,0.66,5.5,0,6.3
5,1.85,8,0,8.8
2,0.69,4.5,0,5.3
1,4.52,15,3.16,18.96
1,1,6.5,0,7.3
1,1.24,6.5,0,7.3
1,5.33,18,2.5,21.3
2,1.2,7.5,0,8.3
1,5.38,17.5,3.66,21.96
1,1.54,6.5,1.46,8.76
1,2.05,9.5,0,10.3
1,1.41,6,0,6.8
1,0.94,6.5,0,7.3
1,2.02,8,0,8.8
1,0.77,5,0,5.8
1,1.46,6.5,1.46,8.76
1,2.6,12,0,12.8
1,2.61,10,0,10.8
1,1.17,6.5,0,7.3
2,12.29,50,0,55.54
1,4.56,14.5,0,15.3
1,4.38,15,4.27,25.61
1,4.58,20,0,20
1,5.37,22.5,0,23.3
1,0,2.5,0,3.3
1,1.59,7,1.95,9.75
1,3.88,15,3.95,19.75
1,3.48,15.5,3.26,19.56
1,1.54,7.5,0,8.3
1,1.55,8.5,0,9.3
1,3.72,15,0,15.8
1,3.69,15,3,18.8
1,1.53,7.5,0,8.3
1,0.89,5,0,5.8
1,4.23,17,0,17.8
1,1.18,6.5,1.46,8.76
1,0.54,4.5,0,5.3
1,0.79,5,2,7.8
1,6.97,21,4.36,26.16
1,1.79,8,0,8.8
1,1.43,7.5,0,8.3
6,0.99,6,1.56,9.36
2,3.63,16.5,0,17.3
2,3.49,14,3.7,18.5
1,1.12,6,1.36,8.16
1,1.66,8,1.76,10.56
1,9.89,29.5,6.06,36.36
1,3.26,11,2.36,14.16
1,2.96,12,2.56,15.36
1,1.02,6,1.36,8.16
1,0.79,5.5,0,6.3
5,0.34,4,0.96,5.76
2,1.82,8,0,8.8
3,0.83,4.5,1.06,6.36
1,1.71,8.5,0,9.3
1,4.69,17,4,21.8
1,3.08,15.5,3.26,19.56
1,0.32,5,0,5.8
1,2.62,11,2,13.8
1,4.62,19,4.95,24.75
1,1.55,8,0,8.8
1,1.04,6,1.5,8.3
1,4.07,16,0,16.8
1,1.23,6,0,6.8
1,2.08,10.5,0,11.3
1,15.25,42.5,0,43.3
1,2.1,10,0,10.8
1,0.83,5.5,1.26,7.56
1,1.46,7,0,7.8
1,2.73,12,0,12.8
1,0.83,6,0,6.8
1,1.67,7.5,0,8.3
1,1.34,6.5,0,7.3
1,8.08,27,8.06,48.36
1,3.74,17,2,19.8
5,9.34,29.5,0,30.3
1,10.62,29,5.96,35.76
2,0.09,9.8,0,9.8
1,0.84,5.5,0,6.3
1,1.13,6,1.36,8.16
1,4.97,16.5,0,17.3
1,2.38,11.5,3.08,15.38
1,1.25,7,0,7.8
1,0.39,4,0,4.8
1,0.06,2.5,0,3.3
1,5.59,17.5,4.29,28.13
1,5.01,21.5,0,22.3
1,8.22,27,0,27.8
1,2.28,10.5,0,11.3
1,15.62,43.5,8.86,53.16
2,1.12,6,1.36,8.16
1,2.04,9,0,9.8
1,1.15,6,0,6.8
1,1.86,8,0,8.8
1,1.85,10,2.16,12.96
1,0.59,5,0,5.8
1,1.14,6,0,6.8
2,0.28,8,0,8
1,1.35,7,0,7.8
1,8.87,26,5.36,32.16
2,6.49,21,4.36,26.16
1,0,2.5,0,3.3
1,2.92,10.5,0,11.3
1,2.07,8.5,1.86,11.16
1,3.88,16,0,16.8
2,18.17,52,11.67,70.01
3,2.25,9,0,9.8
1,14.14,39.5,0,40.3
3,0.72,6,0,6.8
1,0.66,4.5,0,5.3
1,1.92,8.5,0,9.3
2,2.86,13,0,13.8
1,2.08,8.5,0,9.3
1,2.34,11,0,11.8
1,1.29,6.5,0,7.3
1,0.72,5,1.16,6.96
1,14.64,43,0,43.8
1,0.54,4.5,0,5.3
1,2.01,8.5,2.79,12.09
1,1.91,8.5,0,9.3
1,18.79,52,0,58.34
1,2.15,13.5,0,14.3
1,4.72,18,0,18.8
1,11.26,52,11.67,70.01
1,2.48,11.5,2.46,14.76
1,1.92,8.5,0,9.3
1,0.74,5,1.16,6.96
1,0.84,5,0,5.8
1,7.12,20.5,4.26,25.56
1,2.35,10,2.16,12.96
1,2,8,1.76,10.56
1,3.24,14,0,14.8
1,12.07,38.5,0,39.3
2,2.96,12,3.84,16.64
1,2.34,10.5,0,11.3
1,4.93,19,0,19.8
1,1.2,7,0,7.8
1,6.55,24,4.96,29.76
1,1.03,6,0,6.8
5,3.67,14,0,14.8
2,4.51,16.5,0,17.3
1,1.61,7.5,0,8.3
1,0.28,3,0,3.8
2,0,9.5,0,10.3
2,0.83,4.5,1,6.3
5,4.1,19,0,19.8
1,2.92,12.5,2.66,15.96
1,3.05,11,0,11.8
1,0.64,5,1.45,7.25
1,1.11,5.5,0,6.3
1,1.84,9.5,1,11.3
1,4.07,20,0,20
1,1.16,6,0,6.8
5,0.66,4.5,0,5.3
1,1.4,7,0,7.8
1,3.08,16.5,3.46,20.76
1,2.6,11.5,2.46,14.76
1,4.88,15.5,0,16.3
1,4.1,14.5,3.06,18.36
1,0.92,5,0,5.8
1,2.67,12,0,12.8
1,5.42,17,0,17.8
1,0,20,4,24
1,0.89,4.5,1.06,6.36
2,1.63,7,0,7.8
3,0.9,6,0,6.8
1,7.5,25.5,5.26,31.56
1,0.74,5.5,0,6.3
1,4.64,23,0,23.8
1,5.66,18.5,0,19.3
1,4.33,16.5,0,17.3
1,0.97,5.5,0,6.3
1,0.12,3,0,3.8
5,1.45,9,0,9.8
5,1.37,7.5,0,8.3
1,9.19,29,7.45,37.25
1,0.02,2.5,0,3.3
1,3.87,15.5,2,18.3
1,0.79,5,0,5.8
1,0.03,52,0,52.8
1,2.28,12,0,12.8
1,1.59,7.5,2.08,10.38
1,1.54,7.5,5,13.3
1,5.97,19,0,19.8
2,0.05,8,0,8
2,2.03,9,0,9.8
1,0.97,5,0,5.8
1,3.17,12,0,12.8
1,3.08,12.5,0,13.3
2,1.36,10.5,2.26,13.56
1,0.97,6.5,0,7.3
1,1.67,7.5,1.66,9.96
1,2.21,9,0,9.8
3,2.14,10,0,10.8
1,2.91,12.5,0,13.3
1,2.16,11.5,0,12.3
1,0.97,6.5,0,7.3
1,5.2,17,0,17.8
5,2.04,9,1.96,11.76
1,5.69,20,0,20.8
1,0.98,6.5,1.46,8.76
1,0.62,4,0.72,5.52
6,1.84,9,1.96,11.76
1,0.97,5.5,1,7.3
5,2.21,9.5,2.58,12.88
1,2.11,10,4,14.8
1,1.49,6,0,6.8
1,0.45,3.5,0,4.3
1,1.76,10,0,10.8
1,0.83,6,1.36,8.16
1,1.23,7,0,7.8
1,1.43,7.5,0,8.3
1,1.62,7,0,7.8
1,7.79,24.5,0,25.3
1,4.9,19,0,19.8
1,5.75,22,0,22.8
1,0.3,3,0,3.8
1,1.77,11.5,3.69,15.99
1,2.08,9,0,9.8
1,6.15,20,0,20.8
5,2.11,9.5,0,10.3
1,5.52,22,0,22.8
1,1.15,6,2,8.8
1,1.86,9,0,9.8
1,3.27,11,0,11.8
1,1.81,9.5,0,10.3
1,0.58,4,0,4.8
5,0.82,6.5,0,7.3
1,1.72,9,0,9.8
1,2.05,8.5,1.86,11.16
1,2.77,11,2.36,14.16
2,0.71,5.5,0,6.3
2,0.98,6,1.36,8.16
1,1.94,9.5,3.09,13.39
1,1.08,5.5,0,6.3
1,1.08,7,1.56,9.36
1,1.09,6,0,6.8
1,20.4,52,0,58.34
2,1.18,6,0,6.8
1,7.16,23,0,23.8
1,2.39,10,0,10.8
1,3.04,12,2,14.8
1,2.13,10,0,10.8
1,1.78,8.5,0,9.3
1,4.59,16,0,16.8
1,3.9,15.5,3.26,19.56
1,1.86,7.5,0,8.3
5,0.82,5.5,0,6.3
6,0.71,4.5,0,5.3
1,0.65,5,0,5.8
1,1.58,7,1.56,9.36
1,16.41,48.5,9.86,59.16
2,0,13,0,13
1,2.84,12,0,12.8
1,0.47,4,0.96,5.76
1,15.43,41.5,0,42.3
1,1.2,6,0,6.8
1,0,52,0,52.8
6,1.25,6,2,8.8
1,6.94,23.5,2.7,27
1,4.19,18,0,18.8
1,2.33,9,3,12.8
1,13.07,18.5,0,18.5
2,3.15,12.5,2.66,15.96
1,1.66,8,0,8.8
1,0.74,5,1.74,7.54
1,0.72,5,1.2,7
1,2.18,9.5,0,10.3
1,6.02,20,0,20.8
1,1.32,6.5,1.82,9.12
1,1.19,5.5,0,6.3
5,1.71,8,0,8.8
1,5.56,18.5,0,19.3
1,1.17,7,0,7.8
1,0.9,5.5,1.26,7.56
1,4.42,21,0,21.8
1,8.38,27.5,5.66,33.96
1,0.63,4.5,0,5.3
1,1.43,6.5,0,7.3
1,6.46,29,0,29.8
1,1.2,6,0,6.8
1,4.79,18.5,3,22.3
1,4.32,15.5,2,18.3
1,5.71,22.5,3,26.3
1,0.35,3,0,3.8
5,2.17,9.5,0,10.3
1,1.95,9,0,9.8
1,2.72,12,0,12.8
1,0.71,4.5,0,5.3
1,2.19,9.5,0,10.3
1,2.07,8.5,1.7,11
1,1.52,7,1.56,9.36
1,0.88,5,2,7.8
1,1.75,9.5,0,10.3
1,1.54,8,0,8.8
1,1.04,5.5,1.26,7.56
1,0,2.5,0,3.3
1,0,55,11,66
1,26.52,70,0,83.3
1,1.13,6,1.36,8.16
1,3.53,14,0,14.8
1,3.2,19,2,21.8
5,2.43,11.5,2.46,14.76
1,6.42,22,0,22.8
1,0.62,5.5,0,6.3
1,0.91,6,0,6.8
1,2.62,11,3.54,15.34
2,5,18.5,3.86,23.16
1,2.38,11,0,11.8
2,1.17,7,0,7.8
1,1.24,6,0,6.8
1,0.51,5,0,5.8
1,2.14,8.5,0,9.3
1,0.37,3.5,0,4.3
1,0.58,6,0,6.8
1,3.23,12.5,1,14.3
1,0.87,5.5,1.26,7.56
1,2.06,8,0,8.8
1,2.41,10.5,0,11.3
1,2.19,10,0,10.8
1,8.66,25.5,5,31.3
1,4.87,15.5,0,16.3
1,1.95,10,0,10.8
1,3.03,13,0,13.8
1,6.55,23,0,23.8
1,1.17,6,0,6.8
1,2.08,9,0,9.8
1,14.68,42,0,42.8
1,1.87,8,0,8.8
6,1.29,8.5,0,9.3
1,1,5,0,5.8
1,0.67,4,0,4.8
3,0.8,5,0,5.8
5,0.59,4,0,4.8
1,2.09,13.5,3.58,17.88
1,0.02,-10,0,-10
2,2.43,10.5,0,11.3
6,1.48,7.5,0,8.3
1,2.1,9.5,2.58,12.88
6,1.54,8.5,0,9.3
1,1.91,9.5,0,10.3
2,0.77,4.5,0,5.3
1,0.61,4,0,4.8
4,0.87,5.5,0,6.3
1,4.36,18,0,18.8
1,1.33,7.5,2.49,10.79
1,5.51,19.5,0,20.3
1,1.47,8,0,8.8
5,1.74,8.5,0,9.3
1,3.63,18.5,0,19.3
1,1.93,9,1.96,11.76
1,1.17,7,0,7.8
1,1.12,6,0,6.8
1,1.76,9,0,9.8
1,2.2,10.5,0,11.3
1,3.85,13.5,0,14.3
1,5.55,21,0,21.8
1,0.89,5.5,0,6.3
3,18.46,50.5,12.82,64.12
1,0.97,5.5,0,6.3
2,1.01,5.5,1.58,7.88
1,4.3,15.5,0,16.3
1,2.6,10.5,0,11.3
6,1.66,8,0,8.8
2,2.87,11,0,11.8
1,0.87,5.5,0,6.3
1,3.41,12.5,0,13.3
1,4.68,15.5,2.7,19
1,0.98,6,0,6.8
1,1.92,7.5,1,9.3
1,0.75,5.5,1.26,7.56
1,5.82,22.5,0,23.3
5,2.07,9.5,0,10.3
1,0.73,5,0,5.8
6,1.53,8,0,8.8
1,5.94,19.5,4.06,24.36
1,2.86,12,2,14.8
1,2.62,11,0,11.8
1,3.88,15,4.74,20.54
1,0.93,5,1.16,6.96
1,1.99,10,0,10.8
1,0.55,5,0,5.8
1,1.31,6.5,0,7.3
1,3.95,14,0,14.8
1,3.38,15,3.16,18.96
1,3.92,13.5,2.86,17.16
5,3.23,13,0,13.8
1,1.55,7.5,0,8.3
1,1.15,7,2.64,11.44
1,1.6,7.5,0,8.3
1,4.4,16,5.04,21.84
3,0.83,5,0,5.8
5,0.82,5,1.16,6.96
1,18.71,55,0,55.8
1,1.28,7,1.56,9.36
1,4.46,17,0,17.8
1,0.9,5.5,0,6.3
1,0.84,5,1.16,6.96
1,1.6,8,1.76,10.56
6,3.71,14,0,14.8
1,2.31,9.5,0,10.3
1,1.04,6,0,6.8
5,0.9,5,0,5.8
1,0,7.5,0,8.3
1,0.93,5.5,1.26,7.56
3,2.34,12,0,12.8
1,1.01,6.5,0,7.3
1,5.39,18.5,3.86,23.16
1,6.4,19,0,19.8
1,0.61,7.5,0,8.3
1,7.94,27,0,27.8
1,1.46,7,0,7.8
1,1.11,6.5,0,7.3
1,1.78,9,0,9.8
1,5.42,20.5,0,21.3
1,1.41,7,1.56,9.36
1,2.12,10,0,10.8
1,0.98,6,0,6.8
1,0.56,5,0,5.8
1,2.13,10,0,10.8
1,1.58,8,1.2,10
1,3.1,13.5,0,14.3
4,1.73,9,0,9.8
1,0.57,4,0,4.8
6,1.38,9,1,10.8
1,10.21,34.5,0,35.3
2,1.73,8.5,1.86,11.16
1,5.44,16,0,16.8
1,2.3,10,2.16,12.96
6,11.92,33.5,0,39.84
1,12.59,52,10.56,63.36
1,1.05,5,0,5.8
1,0.79,4.5,1,6.3
1,3.16,11,0,11.8
1,0.4,4.5,0,5.3
1,0.67,4.5,1.06,6.36
1,3.13,13.5,2.86,17.16
1,1.35,6,1.36,8.16
1,3.57,15,0,15.8
1,1.38,7.5,0,8.3
1,2.49,9.5,0,10.3
1,3.04,15,3.16,18.96
1,1.1,6.5,2.19,9.49
1,1.49,7.5,1.66,9.96
1,5.97,18.5,1.7,21
1,0.48,4.5,0,5.3
1,1.47,6.5,0,7.3
1,2.87,13,0,13.8
1,0.81,5,0,5.8
2,5.72,19.5,0,20.3
1,4.31,16.5,0,17.3
3,1.94,10.5,2.26,13.56
1,26.12,69.5,0,70.3
1,1.3,6.5,0,7.3
1,3.95,15,4.27,25.61
1,1.87,8,0,8.8
1,0.62,4,0,4.8
2,0.94,5,1.45,7.25
2,5.59,22,0,22.8
1,2.52,11,2.36,14.16
1,0.88,6,0,6.8
1,2.2,9,0,9.8
1,2.19,10,2.16,12.96
1,0.76,6,0,6.8
5,3.04,13.5,3.58,17.88
3,9.02,30,0,30.8
1,1.79,7,0,7.8
1,3.49,12.5,0,13.3
1,2.97,23,0,23.8
1,0.85,5.5,0,6.3
1,2.85,12,0,12.8
5,0.9,-5,0,-5.8
1,1.22,8,0,8.8
1,4.24,16,3.36,20.16
1,5.08,18,0,18.8
1,1.84,8.5,1.86,11.16
1,3.31,12.5,3.32,16.62
1,3.61,14,0,14.8
1,1.49,7,0,7.8
1,5.1,0,0,0
5,0.88,5.5,0,6.3
3,3.53,16,1,17.8
1,3.5,13,0,13.8
1,2.93,12,0,12.8
1,1.11,7,0,7.8
1,6.11,18,0,18.8
1,1.14,6.5,0,7.3
1,4.01,15.5,3.26,19.56
1,0.67,4.5,0,5.3
1,0.99,5.5,0,6.3
1,3.56,13,1,14.8
4,2.18,9.5,0,10.3
5,2,10,2.7,13.5
1,8.48,28.5,0,29.3
1,0.54,4,0,4.8
1,1,6,0,6.8
1,3.23,13,2.76,16.56
1,2.44,11,0,11.8
1,3.72,13.5,0,14.3
1,0.76,8.5,0,9.3
2,1.26,6.5,1.46,8.76
1,8.78,27.5,0,28.3
1,0.86,5,1.16,6.96
1,7.96,23,5.95,29.75
1,2.45,10.5,0,11.3
1,0.73,5.5,0,6.3
1,10.39,30,0,30.8
1,6.34,21.5,0,22.3
6,9.11,27.5,0,28.3
1,2.15,9.5,0,10.3
1,5.79,22,0,22.8
1,1.48,7,1.95,9.75
2,0.76,6.5,1.82,9.12
1,4.07,20.5,4.26,25.56
1,4.42,15.5,0,16.3
1,1.51,7,1.95,9.75
3,3.94,13.5,0,16.84
1,1.12,6.5,0,7.3
1,1.42,9.5,0,10.3
1,0.96,15,3.75,18.75
2,2.53,12,1,13.8
1,3.16,13.5,0,14.3
5,3.91,14,0,14.8
3,6.93,24.5,0,25.3
1,2.68,11.5,2.46,14.76
1,0.62,4.5,1.06,6.36
1,2.35,11,2.95,14.75
1,3.89,17.5,0,18.3
6,6.5,20,0,20.8
1,5.19,19,0,25.34
1,5.57,16.5,4.32,21.62
1,2.93,14.5,0,15.3
1,2.8,12,3.84,16.64
1,4.47,16.5,3.46,20.76
2,1.68,8.5,0,9.3
1,7.85,23,0,23.8
1,1.03,5.5,0,6.3
1,5.28,19.5,4.06,24.36
1,2.92,11,2.36,14.16
3,0.98,6,0,6.8
1,1.16,6.5,0,7.3
2,1.93,12,0,12.8
1,0.77,5,1.16,6.96
1,7.8,27,0,27.8
1,3.3,12.5,0,13.3
1,0.69,5.5,0,6.3
6,0.64,5,0,5.8
3,4.66,17,3.56,21.36
1,5.49,20,5.2,26
1,1.27,7,0,7.8
3,4.72,17,0,17.8
1,3.49,13.5,5,19.3
1,2.47,10,0,10.8
1,2.07,9,0,9.8
1,1.41,6.5,0,7.3
1,1.37,7,0,7.8
1,3.89,15.5,0,16.3
1,0.71,4,0,4.8
1,0.75,4,0,4.8
6,3.53,13.5,0,14.3
1,1.28,8,1.76,10.56
1,0.62,5,0,5.8
1,15.24,46,0,46.8
1,0.95,5,1.16,6.96
1,7.06,21,6.84,34.18
5,4.21,14.5,3.06,18.36
1,5.61,22.5,4.66,27.96
1,3.58,15,0,15.8
1,10.2,32,0,32.8
5,3.17,11.5,3.08,15.38
1,2.81,12,2.76,16.56
1,3.98,14.5,3.06,18.36
1,2.7,10.5,2.82,14.12
1,0.25,3.5,0,4.3
2,1.52,7,0,7
1,1.31,6.5,0,7.3
1,4.38,17.5,3.66,21.96
1,0,20,0,20
1,0.79,5.5,0,6.3
1,1.45,7,0,7.8
1,3.04,11.5,0,12.3
1,0.84,6,0,6.8
1,1.46,7,1.5,9.3
1,1,5.5,1.26,7.56
1,2.9,10.5,2.26,13.56
1,2.31,10.5,2.26,13.56
1,3.95,17,0,17.8
1,0.14,2.5,0,3.3
1,7.22,27.5,0,28.3
1,2.32,11,0,11.8
1,1.05,6,0,6.8
1,4.35,14.5,0,15.3
1,8.39,25,7.74,33.54
1,0.71,4.5,0,5.3
1,3.26,12,2.4,15.2
1,0.58,4.5,0,5.3
1,0.94,5.5,0,6.3
1,7.18,24.5,6.32,31.62
1,7.55,23.5,0,24.3
1,1.54,7.5,1.66,9.96
3,1.67,8,0,8.8
1,0.81,6,1.36,8.16
1,3.12,12.5,0,13.3
1,1.07,5,0,5.8
1,0.59,5,0,5.8
1,1.89,9,1.96,11.76
1,2.78,10.5,0,11.3
1,2.35,11,0,11.8
1,1.4,7,0,7.8
5,1.34,8,2.28,11.08
1,2.22,10.5,0,11.3
1,2.6,12.5,0,13.3
6,1.37,7,0,7.8
1,4.03,15,3.16,18.96
2,0.51,4,0,4.8
1,7.31,22.5,5,28.3
1,2.58,11,0,11.8
1,7.4,26,0,26.8
1,0.77,5,1.74,7.54
1,1.25,6.5,0,7.3
1,0.9,5,1,6.8
1,7.84,23,0,23.8
1,1.5,8,1.76,10.56
1,1.89,8.5,0,9.3
1,8.11,23.5,4.86,29.16
1,3.8,15.5,2,18.3
1,15.16,42.5,0,43.3
1,0.66,4,1.8,6.6
1,0.93,6,0,6.8
1,0.72,7,0,7.8
1,5.3,19.5,4.06,24.36
3,6.21,30.5,6.26,37.56
1,0.92,6.5,0,7.3
1,2.2,13,3,16.8
1,3.64,13,1,14.8
1,1.53,7.5,2.08,10.38
1,2.65,11.5,0,12.3
4,3.59,14,2.96,17.76
1,2.52,10,2.16,12.96
1,1.94,8,1.76,10.56
1,0.98,9,0,9.8
6,1.26,6.5,1.1,8.4
1,2.65,10.5,0,11.3
2,1.53,7.5,0,8.3
1,3.87,15,0,15.8
1,1.35,7,0,7.8
2,3.54,15,3.16,18.96
1,1.97,9.5,0,10.3
1,0.9,5,0,5.8
1,0.91,5,1.16,6.96
1,5.01,18.5,2,21.3
1,2.41,10,2.16,12.96
1,1.91,8.5,0,9.3
1,1.19,6,0,6.8
5,0.81,5,0,5.8
1,3.33,13,2.76,16.56
1,1.48,7.5,1.66,9.96
1,2.11,10,0,10.8
2,5.1,21.5,4.46,26.76
1,2.12,9,0,9.8
1,1.38,6.5,2,9.3
1,2.04,10.5,2.26,13.56
1,6.2,20,3,23.8
1,2.48,12,0,12.8
1,1.02,7,2.34,10.14
1,1.02,5.5,0,6.3
1,5.03,17.5,4.77,28.61
1,1.73,8,0,8
1,2.98,12,0,12.8
1,0.92,5.5,0,6.3
1,4.78,17,0,17.8
